0,0.0,0.075,0.05,0.125,0.2,0.125,0.075,0.0,0.025,0.075,0.025,0.025,0.05,0.125,0.0,0.025,0.07692307692307693,0.15384615384615385,0.02564102564102564,0.0,0.1282051282051282,0.05128205128205128,0.10256410256410256,0.1282051282051282,0.0,0.10256410256410256,0.02564102564102564,0.0,0.07692307692307693,0.10256410256410256,0.0,0.02564102564102564
0,0.125,0.075,0.025,0.05,0.05,0.025,0.1,0.075,0.075,0.1,0.025,0.05,0.05,0.05,0.075,0.05,0.10256410256410256,0.05128205128205128,0.07692307692307693,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.05128205128205128,0.05128205128205128,0.07692307692307693,0.05128205128205128,0.02564102564102564,0.05128205128205128
1,0.075,0.025,0.05,0.075,0.025,0.05,0.075,0.05,0.125,0.075,0.05,0.075,0.025,0.025,0.15,0.05,0.07692307692307693,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.10256410256410256,0.05128205128205128,0.05128205128205128,0.07692307692307693,0.05128205128205128,0.1282051282051282,0.10256410256410256,0.02564102564102564,0.10256410256410256,0.02564102564102564
0,0.025,0.025,0.0,0.05,0.0,0.1,0.1,0.1,0.025,0.075,0.125,0.075,0.05,0.1,0.075,0.075,0.02564102564102564,0.0,0.02564102564102564,0.02564102564102564,0.0,0.1282051282051282,0.1282051282051282,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.07692307692307693,0.15384615384615385,0.05128205128205128,0.1282051282051282,0.07692307692307693,0.05128205128205128
1,0.075,0.025,0.075,0.05,0.05,0.15,0.15,0.0,0.075,0.125,0.05,0.05,0.0,0.05,0.025,0.05,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.1282051282051282,0.15384615384615385,0.02564102564102564,0.02564102564102564,0.10256410256410256,0.1282051282051282,0.05128205128205128,0.05128205128205128,0.07692307692307693,0.0,0.0
0,0.0,0.025,0.025,0.05,0.025,0.075,0.075,0.125,0.025,0.125,0.075,0.025,0.05,0.05,0.1,0.15,0.0,0.07692307692307693,0.02564102564102564,0.0,0.02564102564102564,0.05128205128205128,0.10256410256410256,0.1282051282051282,0.0,0.02564102564102564,0.07692307692307693,0.1282051282051282,0.07692307692307693,0.1282051282051282,0.07692307692307693,0.07692307692307693
1,0.025,0.05,0.025,0.075,0.075,0.075,0.075,0.075,0.05,0.1,0.0,0.05,0.05,0.075,0.075,0.125,0.0,0.1282051282051282,0.0,0.05128205128205128,0.07692307692307693,0.02564102564102564,0.07692307692307693,0.1282051282051282,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.1282051282051282,0.05128205128205128,0.10256410256410256
0,0.025,0.0,0.125,0.05,0.075,0.05,0.0,0.05,0.05,0.075,0.025,0.125,0.05,0.075,0.1,0.125,0.0,0.07692307692307693,0.05128205128205128,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.10256410256410256,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.15384615384615385,0.1282051282051282,0.02564102564102564,0.07692307692307693,0.10256410256410256
1,0.075,0.05,0.075,0.075,0.1,0.05,0.075,0.05,0.1,0.125,0.075,0.0,0.0,0.05,0.075,0.025,0.07692307692307693,0.10256410256410256,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.10256410256410256,0.05128205128205128,0.10256410256410256,0.07692307692307693,0.05128205128205128,0.07692307692307693,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.0
1,0.05,0.05,0.025,0.075,0.075,0.05,0.15,0.05,0.05,0.175,0.075,0.0,0.025,0.05,0.075,0.025,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.07692307692307693,0.15384615384615385,0.05128205128205128,0.02564102564102564,0.10256410256410256,0.10256410256410256,0.05128205128205128,0.07692307692307693,0.07692307692307693,0.02564102564102564,0.0
